subject,start_sec,end_sec,window_sec,step_sec,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_range,original_label,label,label_purity
S7,660,720,60,30,-0.17554166666666676,26.572282171668352,-174.45,111.37,285.82,1,0,1.0
S7,690,750,60,30,0.07385416666666661,23.151590558875558,-174.45,111.37,285.82,1,0,1.0
S7,720,780,60,30,0.14729687499999994,16.881633874612035,-119.03,80.02,199.05,1,0,1.0
S7,750,810,60,30,-0.03107291666666677,13.412778320927766,-44.82,58.52,103.34,1,0,1.0
S7,780,840,60,30,-0.23697395833333335,13.307119742569082,-45.87,43.23,89.1,1,0,1.0
S7,810,870,60,30,0.03312760416666668,16.38738614676851,-125.12,123.95,249.07,1,0,1.0
S7,840,900,60,30,0.16150520833333332,16.719787554252832,-125.12,123.95,249.07,1,0,1.0
S7,870,930,60,30,0.005802083333333354,10.831731960925223,-105.86,58.5,164.36,1,0,1.0
S7,900,960,60,30,-0.016510416666666687,9.569058587441686,-66.68,98.84,165.52,1,0,1.0
S7,930,990,60,30,0.015666666666666655,22.778461552558568,-158.36,147.96,306.32000000000005,1,0,1.0
S7,960,1020,60,30,-0.01298177083333334,24.586103740216092,-158.36,147.96,306.32000000000005,1,0,1.0
S7,990,1050,60,30,0.0011953125000000306,15.141489467181547,-78.94,79.01,157.95,1,0,1.0
S7,1020,1080,60,30,-0.025856770833333258,12.04135342637448,-36.06,67.17,103.23,1,0,1.0
S7,1050,1110,60,30,-0.012606770833333317,10.436355266644616,-31.1,67.17,98.27000000000001,1,0,1.0
S7,1080,1140,60,30,0.002617187500000018,12.843843616824934,-134.58,115.76,250.34000000000003,1,0,1.0
S7,1110,1170,60,30,-0.008932291666666632,13.024310402634205,-134.58,115.76,250.34000000000003,1,0,1.0
S7,1140,1200,60,30,0.04561979166666667,9.905683947088574,-26.31,25.81,52.12,1,0,1.0
S7,1170,1230,60,30,-0.09529166666666672,14.162233872107318,-62.72,102.0,164.72,1,0,1.0
S7,1200,1260,60,30,-0.04852864583333337,13.785105195717293,-62.72,102.0,164.72,1,0,1.0
S7,1230,1290,60,30,-0.03148958333333332,25.442917427217832,-309.72,237.4,547.12,1,0,0.9438571428571428
S7,1560,1620,60,30,-0.0027682291666666875,6.16543924736502,-18.47,12.68,31.15,3,0,1.0
S7,1590,1650,60,30,-0.020489583333333335,6.166065835304401,-17.14,12.57,29.71,3,0,1.0
S7,1620,1680,60,30,-0.021085937499999992,6.095438624403067,-16.32,12.26,28.58,3,0,1.0
S7,1650,1710,60,30,0.01015364583333333,6.821304707979353,-17.44,12.79,30.23,3,0,1.0
S7,1680,1740,60,30,0.026760416666666686,7.149026020848329,-17.44,12.79,30.23,3,0,1.0
S7,1710,1770,60,30,0.004684895833333358,6.99267906267877,-18.29,15.34,33.629999999999995,3,0,1.0
S7,1740,1800,60,30,-0.037549479166666684,7.048716916348864,-18.29,15.34,33.629999999999995,3,0,1.0
S7,1770,1830,60,30,-0.007505208333333354,7.13392018553015,-34.76,17.74,52.5,3,0,1.0
S7,1800,1860,60,30,0.1158333333333333,7.094361404146175,-34.76,24.72,59.48,3,0,1.0
S7,1830,1890,60,30,0.03962500000000001,7.492868669677967,-25.0,24.72,49.72,3,0,1.0
S7,1860,1920,60,30,-0.13990885416666668,8.430629283861364,-25.0,15.62,40.62,3,0,1.0
S7,3090,3150,60,30,0.10336979166666642,67.29025519932539,-268.32,393.2,661.52,2,1,0.8894761904761905
S7,3120,3180,60,30,-0.051117187500000466,73.99567301135204,-268.32,393.2,661.52,2,1,1.0
S7,3150,3210,60,30,-0.048700520833333476,66.59034199283565,-256.79,309.54,566.33,2,1,1.0
S7,3180,3240,60,30,-0.01992968750000014,73.91320008244365,-284.33,600.91,885.24,2,1,1.0
S7,3210,3270,60,30,-0.5066354166666671,78.21153751993157,-351.94,600.91,952.8499999999999,2,1,1.0
S7,3240,3300,60,30,-0.13821093750000024,69.24750608063655,-351.94,460.64,812.5799999999999,2,1,1.0
S7,3270,3330,60,30,0.4488828125000001,69.76137152992526,-308.03,278.18,586.21,2,1,1.0
S7,3300,3360,60,30,-0.0686953124999999,73.27256471054723,-308.03,344.89,652.92,2,1,1.0
S7,3330,3390,60,30,0.2805208333333332,71.48501707044677,-297.11,391.5,688.61,2,1,1.0
S7,3360,3420,60,30,0.3535494791666665,54.182356834256844,-283.51,391.5,675.01,2,1,1.0
S7,3390,3450,60,30,-0.2842265625,26.306976919863125,-132.06,178.46,310.52,2,1,1.0
S7,3420,3480,60,30,0.21521875000000001,26.266392904282622,-99.6,127.38,226.98,2,1,1.0
S7,3450,3510,60,30,0.024666666666666674,38.88853385389523,-138.94,165.09,304.03,2,1,1.0
S7,3480,3540,60,30,-0.314375,39.245734737396944,-138.94,165.09,304.03,2,1,1.0
S7,3510,3570,60,30,0.06964843749999995,35.01258666620756,-104.68,181.18,285.86,2,1,1.0
S7,3540,3600,60,30,0.08951302083333326,34.21682591466236,-109.21,181.18,290.39,2,1,1.0
S7,3570,3630,60,30,-0.09690104166666667,30.205844988846238,-109.21,101.13,210.33999999999997,2,1,1.0
S7,3600,3660,60,30,-0.11320572916666666,36.375220749750675,-299.87,248.28,548.15,2,1,1.0
S7,3630,3690,60,30,0.07853645833333335,35.28355258863132,-299.87,248.28,548.15,2,1,1.0
S7,3660,3720,60,30,0.0661432291666667,26.203054892975306,-108.26,74.81,183.07,2,1,1.0
S7,3690,3750,60,30,0.0016848958333331998,29.9774085562723,-96.75,92.84,189.59,2,1,0.7771904761904762
S8,150,210,60,30,0.1104583333333335,36.87844542022952,-128.88,115.64,244.51999999999998,1,0,0.8578095238095238
S8,180,240,60,30,0.14235156250000008,37.38354073564589,-95.8,92.87,188.67000000000002,1,0,1.0
S8,210,270,60,30,-0.021523437499999624,53.64142192457799,-386.4,195.91,582.31,1,0,1.0
S8,240,300,60,30,-0.06483854166666626,54.00383986516389,-386.4,195.91,582.31,1,0,1.0
S8,270,330,60,30,-0.06062239583333325,38.01857454481842,-138.96,102.35,241.31,1,0,1.0
S8,300,360,60,30,-0.019645833333333394,42.62358204789123,-225.37,196.91,422.28,1,0,1.0
S8,330,390,60,30,0.025552083333333215,42.124502520027306,-225.37,196.91,422.28,1,0,1.0
S8,360,420,60,30,0.060460937500000034,35.410194472411405,-76.67,48.43,125.1,1,0,1.0
S8,390,450,60,30,-0.028559895833333352,43.21338156021591,-223.43,334.89,558.3199999999999,1,0,1.0
S8,420,480,60,30,0.029877604166666686,49.25345033821889,-223.43,334.89,558.3199999999999,1,0,1.0
S8,450,510,60,30,0.11169531250000012,40.68365985226592,-170.23,153.82,324.04999999999995,1,0,1.0
S8,480,540,60,30,-0.07741145833333342,35.308256382441236,-184.5,194.15,378.65,1,0,1.0
S8,510,570,60,30,-0.2087187500000001,33.10071826817079,-184.5,194.15,378.65,1,0,1.0
S8,540,600,60,30,0.07863281250000011,49.830659739601316,-328.77,231.43,560.2,1,0,1.0
S8,570,630,60,30,0.21309114583333347,55.44514862683758,-328.77,231.43,560.2,1,0,1.0
S8,600,660,60,30,-0.025502604166666654,38.881798924586455,-133.81,152.47,286.28,1,0,1.0
S8,630,690,60,30,-0.1275234375000003,60.94817123433111,-377.95,337.06,715.01,1,0,1.0
S8,660,720,60,30,0.007950520833332985,62.43875972154844,-377.95,337.06,715.01,1,0,1.0
S8,690,750,60,30,0.009716145833333245,36.21456200905885,-143.51,190.65,334.15999999999997,1,0,1.0
S8,720,780,60,30,0.08096354166666662,30.181712121276146,-79.3,90.23,169.53,1,0,1.0
S8,750,810,60,30,-0.1865130208333335,68.4784210243783,-401.83,447.49,849.3199999999999,1,0,1.0
S8,780,840,60,30,0.5678645833333318,129.6293611596491,-1101.54,1330.79,2432.33,1,0,1.0
S8,810,870,60,30,0.037614583333331925,120.28533124858002,-1101.54,1330.79,2432.33,1,0,1.0
S8,840,900,60,30,-0.5381171874999998,76.54410810197537,-364.97,554.21,919.1800000000001,1,0,1.0
S8,870,930,60,30,0.3494088541666666,83.89342148356005,-364.97,554.21,919.1800000000001,1,0,1.0
S8,900,960,60,30,-0.18636197916666689,80.13023634520718,-506.43,580.07,1086.5,1,0,1.0
S8,930,990,60,30,-0.14503125000000003,59.37466287710489,-506.43,580.07,1086.5,1,0,1.0
S8,960,1020,60,30,0.18047395833333332,26.988619861247937,-265.59,135.16,400.75,1,0,1.0
S8,990,1050,60,30,-0.11976822916666675,29.06404858192203,-265.59,135.16,400.75,1,0,1.0
S8,1020,1080,60,30,-0.07973697916666672,27.77440249054625,-78.15,120.61,198.76,1,0,1.0
S8,1050,1110,60,30,-0.20317187500000003,35.070699171186696,-141.98,188.65,330.63,1,0,1.0
S8,1080,1140,60,30,0.01951822916666662,38.95115551415245,-146.15,228.52,374.67,1,0,1.0
S8,1110,1170,60,30,0.45770572916666635,41.302446301539206,-146.15,228.52,374.67,1,0,1.0
S8,1140,1200,60,30,-0.03212760416666696,37.544345955252375,-124.34,181.05,305.39,1,0,1.0
S8,1170,1230,60,30,-0.2043880208333334,23.5975921163152,-124.34,141.2,265.53999999999996,1,0,1.0
S8,1200,1260,60,30,0.16611979166666663,26.374377278316604,-86.09,149.6,235.69,1,0,1.0
S8,1230,1290,60,30,0.07486979166666649,43.87490751336078,-178.23,200.88,379.11,1,0,1.0
S8,1260,1320,60,30,-0.31760416666666663,90.7809561205202,-768.25,819.37,1587.62,1,0,1.0
S8,1650,1710,60,30,0.0648333333333331,59.467612211688156,-563.67,362.9,926.5699999999999,3,0,0.7911428571428571
S8,1680,1740,60,30,-0.45869531249999995,37.02098021154805,-217.83,149.2,367.03,3,0,1.0
S8,1710,1770,60,30,0.04777083333333341,45.97366986678787,-343.01,271.63,614.64,3,0,1.0
S8,1740,1800,60,30,0.32722656250000004,51.51260571493563,-343.01,271.63,614.64,3,0,1.0
S8,1770,1830,60,30,-0.08474739583333342,41.30989055410872,-234.43,251.38,485.81,3,0,1.0
S8,1800,1860,60,30,-0.48659635416666674,39.31492167426684,-180.11,370.9,551.01,3,0,1.0
S8,1830,1890,60,30,0.09751822916666668,39.848141222884394,-186.88,370.9,557.78,3,0,1.0
S8,1860,1920,60,30,0.4225338541666665,47.20652207114544,-313.92,301.06,614.98,3,0,1.0
S8,1890,1950,60,30,-0.1478177083333335,47.86876888549154,-313.92,301.06,614.98,3,0,1.0
S8,1920,1980,60,30,0.019000000000000038,40.560221576225395,-232.76,150.55,383.31,3,0,1.0
S8,1950,2010,60,30,0.11932031250000001,36.85137411124561,-232.76,192.27,425.03,3,0,1.0
S8,1980,2040,60,30,-0.06948697916666663,25.873163749706013,-86.49,192.27,278.76,3,0,0.8755
S8,3300,3360,60,30,-0.16443229166666562,123.7325337787225,-579.86,362.16,942.02,2,1,1.0
S8,3330,3390,60,30,0.8063229166666667,152.90051328079687,-717.85,1024.11,1741.96,2,1,1.0
S8,3360,3420,60,30,0.23090624999999948,161.7020594872183,-717.85,1024.11,1741.96,2,1,1.0
S8,3390,3450,60,30,-0.7020078125000002,152.74041633381802,-664.36,654.04,1318.4,2,1,1.0
S8,3420,3480,60,30,0.021041666666667305,164.91468707953192,-664.36,1029.67,1694.0300000000002,2,1,1.0
S8,3450,3510,60,30,0.009062500000000995,152.13873433346896,-618.26,1029.67,1647.93,2,1,1.0
S8,3480,3540,60,30,0.406190104166667,127.617070301483,-680.77,527.03,1207.8,2,1,1.0
S8,3510,3570,60,30,0.4129140625000004,117.29446936677911,-680.77,527.03,1207.8,2,1,1.0
S8,3540,3600,60,30,-0.5317552083333331,140.97190254563463,-669.51,502.06,1171.57,2,1,1.0
S8,3570,3630,60,30,-0.49713802083333325,136.3581976169968,-669.51,502.06,1171.57,2,1,1.0
S8,3600,3660,60,30,0.2717265625000001,101.74857435509857,-759.9,462.5,1222.4,2,1,1.0
S8,3630,3690,60,30,0.18276822916666705,89.9054413398833,-759.9,462.5,1222.4,2,1,1.0
S8,3660,3720,60,30,-0.23119010416666655,76.5922964615602,-496.5,339.81,836.31,2,1,1.0
S8,3690,3750,60,30,-0.6006197916666671,73.13254558029112,-496.5,339.81,836.31,2,1,1.0
S8,3720,3780,60,30,0.2621614583333332,76.54293257582482,-324.12,335.06,659.1800000000001,2,1,1.0
S8,3750,3810,60,30,1.0267890625000005,98.82232358810097,-586.03,397.85,983.88,2,1,1.0
S8,3780,3840,60,30,-0.3253958333333332,84.89735694409642,-586.03,397.85,983.88,2,1,1.0
S8,3810,3870,60,30,-0.9513020833333333,43.13870565267243,-212.61,167.95,380.56,2,1,1.0
S8,3840,3900,60,30,0.2291171875000001,29.23626811796324,-98.26,127.17,225.43,2,1,1.0
S8,3870,3930,60,30,0.35680729166666686,28.314483856440212,-105.63,127.17,232.8,2,1,1.0
S8,3900,3960,60,30,-0.06069531249999976,40.76430504616445,-279.43,253.32,532.75,2,1,1.0
S9,60,120,60,30,0.31714583333333324,66.76218909643005,-303.29,210.64,513.9300000000001,1,0,0.745904761904762
S9,90,150,60,30,-0.055223958333333406,51.275673093581545,-208.87,267.59,476.46,1,0,1.0
S9,120,180,60,30,-0.1989869791666667,37.353141641074366,-171.9,267.59,439.49,1,0,1.0
S9,150,210,60,30,0.008981770833333262,32.62261175533393,-155.69,232.92,388.61,1,0,1.0
S9,180,240,60,30,-0.0890390625000001,37.163790882369284,-155.69,232.92,388.61,1,0,1.0
S9,210,270,60,30,-0.03354947916666662,31.116284237018178,-150.36,137.38,287.74,1,0,1.0
S9,240,300,60,30,0.14714062500000014,23.023516493355398,-112.98,118.87,231.85000000000002,1,0,1.0
S9,270,330,60,30,0.05188281249999995,30.945827547940805,-210.38,130.95,341.33,1,0,1.0
S9,300,360,60,30,0.08677343749999995,42.35101801869115,-257.26,149.91,407.16999999999996,1,0,1.0
S9,330,390,60,30,-0.0353776041666664,38.59152529570556,-257.26,149.91,407.16999999999996,1,0,1.0
S9,360,420,60,30,-0.5284687499999997,26.74428038344255,-175.09,126.85,301.94,1,0,1.0
S9,390,450,60,30,0.09297916666666683,36.22130893648769,-175.09,211.71,386.8,1,0,1.0
S9,420,480,60,30,0.34531770833333336,46.48063408900236,-149.65,268.62,418.27,1,0,1.0
S9,450,510,60,30,-0.1654661458333334,40.43942291591574,-158.47,268.62,427.09000000000003,1,0,1.0
S9,480,540,60,30,0.12555729166666654,26.23849122317426,-158.47,144.83,303.3,1,0,1.0
S9,510,570,60,30,0.0633072916666666,15.904148114215522,-111.34,56.74,168.08,1,0,1.0
S9,540,600,60,30,0.45103645833333333,36.60410197682659,-382.5,215.13,597.63,1,0,1.0
S9,570,630,60,30,-0.23362500000000003,67.28094146302533,-382.5,405.17,787.6700000000001,1,0,1.0
S9,600,660,60,30,-0.49706249999999985,67.51780677174672,-290.75,405.17,695.9200000000001,1,0,1.0
S9,630,690,60,30,0.2487265625000004,64.78874089483243,-467.8,320.78,788.5799999999999,1,0,1.0
S9,660,720,60,30,0.06420833333333362,67.23225837843714,-467.8,320.78,788.5799999999999,1,0,1.0
S9,690,750,60,30,0.6711848958333336,57.2283031787228,-300.24,290.12,590.36,1,0,1.0
S9,720,780,60,30,-0.26505989583333295,51.43519678315047,-234.21,240.08,474.29,1,0,1.0
S9,750,810,60,30,-0.8050260416666665,43.28197385133991,-184.3,240.08,424.38,1,0,1.0
S9,780,840,60,30,-0.046937499999999764,51.383966193930675,-293.39,237.0,530.39,1,0,1.0
S9,810,870,60,30,0.7501041666666671,54.88015261960966,-293.39,237.0,530.39,1,0,1.0
S9,840,900,60,30,0.3214036458333338,47.14086157943715,-244.39,219.08,463.47,1,0,1.0
S9,870,930,60,30,-0.7943802083333329,47.44558274334336,-221.08,189.24,410.32000000000005,1,0,1.0
S9,900,960,60,30,-0.06727604166666647,56.47867904707906,-221.08,263.65,484.73,1,0,1.0
S9,930,990,60,30,0.0840598958333332,62.15825162230035,-266.19,263.65,529.8399999999999,1,0,1.0
S9,960,1020,60,30,-0.1697317708333332,57.61243650649148,-266.19,277.3,543.49,1,0,1.0
S9,990,1050,60,30,-0.010971354166666518,53.74917414597344,-202.21,277.3,479.51,1,0,1.0
S9,1020,1080,60,30,0.08788802083333346,64.05078042266999,-352.12,207.84,559.96,1,0,1.0
S9,1050,1110,60,30,0.025343750000000043,53.765821704198565,-352.12,186.83,538.95,1,0,1.0
S9,1080,1140,60,30,-0.20421614583333347,38.7441275921288,-198.89,323.66,522.55,1,0,1.0
S9,1110,1170,60,30,-0.20777083333333338,57.390280619754336,-250.78,323.66,574.44,1,0,1.0
S9,1140,1200,60,30,0.2068281250000002,64.0616664099558,-292.89,254.9,547.79,1,0,1.0
S9,1170,1230,60,30,0.24845052083333338,69.12715218861898,-456.32,257.8,714.12,1,0,1.0
S9,1200,1260,60,30,-0.05173697916666661,61.0305869363929,-456.32,257.8,714.12,1,0,0.9207619047619048
S9,1860,1920,60,30,-0.06004427083333338,68.33332918894641,-467.56,360.67,828.23,2,1,0.7959047619047619
S9,1890,1950,60,30,0.04610156250000017,62.52270885142368,-437.17,300.96,738.13,2,1,1.0
S9,1920,1980,60,30,0.1009036458333334,58.78382698047043,-437.17,300.96,738.13,2,1,1.0
S9,1950,2010,60,30,-0.07366927083333351,41.2083045275008,-253.51,234.67,488.17999999999995,2,1,1.0
S9,1980,2040,60,30,0.038460937500000014,39.04241146991941,-202.44,192.6,395.03999999999996,2,1,1.0
S9,2010,2070,60,30,0.22630989583333352,44.76290973065766,-224.92,297.08,522.0,2,1,1.0
S9,2040,2100,60,30,0.0019244791666663966,69.8578482017942,-462.43,389.23,851.6600000000001,2,1,1.0
S9,2070,2130,60,30,-0.5061953125000004,72.65817176152643,-462.43,389.23,851.6600000000001,2,1,1.0
S9,2100,2160,60,30,0.06570572916666682,73.11563880195955,-367.4,314.81,682.21,2,1,1.0
S9,2130,2190,60,30,0.3714921875000002,70.00588484517331,-367.4,314.81,682.21,2,1,1.0
S9,2160,2220,60,30,-0.13974739583333307,52.80034331104596,-403.25,274.06,677.31,2,1,1.0
S9,2190,2250,60,30,0.02066666666666673,48.2608230485804,-403.25,231.05,634.3,2,1,1.0
S9,2220,2280,60,30,0.04848958333333324,35.39006850092115,-180.98,138.8,319.78,2,1,1.0
S9,2250,2310,60,30,-0.04175260416666668,25.047039169793507,-80.6,104.35,184.95,2,1,1.0
S9,2280,2340,60,30,0.08472135416666655,20.733840820812077,-56.79,68.98,125.77000000000001,2,1,1.0
S9,2310,2370,60,30,0.14445833333333324,21.836781192098737,-67.16,103.31,170.47,2,1,1.0
S9,2340,2400,60,30,-0.2231796874999999,22.477683846729978,-67.16,103.31,170.47,2,1,1.0
S9,2370,2430,60,30,-0.08610416666666658,22.620726374223324,-64.14,87.61,151.75,2,1,1.0
S9,2400,2460,60,30,0.1316328125,25.16257470628847,-107.71,117.6,225.31,2,1,1.0
S9,2430,2490,60,30,0.014700520833333404,58.56363452266314,-755.34,331.38,1086.72,2,1,1.0
S9,2460,2520,60,30,0.2744635416666667,57.26201190510639,-755.34,331.38,1086.72,2,1,0.9540952380952381
S9,4050,4110,60,30,0.3926901041666667,49.851327278048785,-316.06,288.3,604.36,3,0,0.8625714285714285
S9,4080,4140,60,30,0.015971354166666788,16.09948442964001,-106.6,80.95,187.55,3,0,1.0
S9,4110,4170,60,30,0.001171875000000037,11.856152204026495,-29.75,37.87,67.62,3,0,1.0
S9,4140,4200,60,30,-0.0023489583333333804,13.006702503064645,-35.96,37.87,73.83,3,0,1.0
S9,4170,4230,60,30,0.0219557291666666,12.29502927605631,-35.96,31.12,67.08,3,0,1.0
S9,4200,4260,60,30,0.06016145833333329,13.219907619720011,-61.41,48.61,110.02,3,0,1.0
S9,4230,4290,60,30,0.01786979166666663,13.650216628459752,-61.41,48.61,110.02,3,0,1.0
S9,4260,4320,60,30,-0.06933333333333334,13.634714832587157,-82.67,46.46,129.13,3,0,1.0
S9,4290,4350,60,30,0.05752083333333336,12.912753347368744,-82.67,46.46,129.13,3,0,1.0
S9,4320,4380,60,30,0.022776041666666705,11.646233437604451,-66.81,39.4,106.21000000000001,3,0,1.0
S9,4350,4410,60,30,-0.07115624999999998,16.301014218400724,-70.53,149.37,219.9,3,0,1.0
S9,4380,4440,60,30,-0.024515624999999975,19.373695411045468,-109.78,149.37,259.15,3,0,0.8374285714285714
