subject,start_sec,end_sec,window_sec,step_sec,emg_mean,emg_std,emg_min,emg_max,emg_range,emg_median,emg_iqr,emg_rms,emg_energy,emg_skew,emg_kurtosis,emg_abs_mean,emg_abs_std,emg_abs_median,emg_abs_max,emg_iemg,emg_mav,emg_log_detector,emg_variance,emg_waveform_length,emg_average_amplitude_change,emg_derivative_mean,emg_derivative_std,emg_derivative_max_abs,emg_zero_crossing_count,emg_zero_crossing_rate,emg_slope_sign_change_count,emg_slope_sign_change_rate,emg_willison_amplitude_count,emg_willison_amplitude_rate,emg_hjorth_activity,emg_hjorth_mobility,emg_hjorth_complexity,emg_total_power,emg_mean_frequency,emg_median_frequency,emg_bandpower_20_60,emg_bandpower_60_120,emg_bandpower_120_250,emg_relative_power_20_60,emg_relative_power_60_120,emg_relative_power_120_250,original_label,label,label_purity
S14,480,540,60,30,8.477328750642238e-07,0.008783676800492933,-0.08546473579193603,0.09323395772376965,0.17869869351570566,0.00019220489584387637,0.010227841906894073,0.008783676841401258,3.240425111875089,-0.11774536058953826,6.359212148233004,0.006473655010550152,0.005936730552968334,0.005118327818941215,0.09323395772376965,271.8935104431064,0.006473655010550152,0.004132431303260044,7.715297813551775e-05,241.5326864326047,0.005750915174947135,3.459403264228754e-08,0.007457274780788092,0.07087450578983279,12748,212.46666666666667,18669,311.15,39945,665.75,7.715297813551775e-05,0.848992392385111,1.4908604801053071,7.478226752762702e-05,87.5508328385326,66.30859375,3.394581817936004e-05,2.1554959242069833e-05,1.9122345173443204e-05,0.45392870932697166,0.28823623506878454,0.2557069450505601,1,0,1.0
S14,510,570,60,30,-6.974604211951321e-07,0.007786410304525755,-0.0724130646709322,0.05366847768956973,0.12608154236050192,0.0002455292577372071,0.010025380472797584,0.007786410335762938,2.546383808508788,-0.14123704245281893,1.3278919697910956,0.006074283808509296,0.004871474328225257,0.005010431308415978,0.0724130646709322,255.1199199573904,0.006074283808509296,0.003979995405570705,6.062818543042486e-05,222.66386134871038,0.005301646737986866,-1.3468523685826227e-08,0.006700467810498128,0.0514053289073543,12247,204.11666666666667,18193,303.21666666666664,40015,666.9166666666666,6.062818543042486e-05,0.8605336154201332,1.4669287477522441,6.015310740400827e-05,88.55856343926379,69.7265625,2.603761522098422e-05,1.867799225791562e-05,1.529320119486155e-05,0.43285569681557656,0.31050752095761264,0.25423792476999274,1,0,1.0
S14,540,600,60,30,1.54136869097545e-06,0.007457843190996197,-0.06401150631712163,0.06170853967015162,0.12572004598727327,0.000307626899498735,0.009674237908775696,0.007457843350279341,2.336015952366843,-0.158945683443971,1.647614047845618,0.00582049988147689,0.0046627468907322524,0.004851572592431358,0.06401150631712163,244.4609950220294,0.00582049988147689,0.003836630484548239,5.561942506148834e-05,211.79767298333473,0.0050429218072652856,1.0727302268889867e-07,0.006394867700568208,0.0514053289073543,12199,203.31666666666666,18209,303.48333333333335,39959,665.9833333333333,5.561942506148834e-05,0.8574687797523938,1.468482875178299,5.3319980727926145e-05,89.13928646870984,70.2392578125,2.302409904951928e-05,1.6323026488964267e-05,1.3888081786232246e-05,0.4318099657050418,0.30613339063746403,0.26046674429794786,1,0,1.0
S14,570,630,60,30,-8.019555416562997e-07,0.007084500647860337,-0.06401154093330447,0.09635836402430223,0.1603699049576067,0.0003040907167552476,0.009016815032714346,0.007084500693250458,2.107986303051981,-0.03501771658745328,4.498964202821527,0.005466365545795082,0.004506550542533685,0.004516451254852791,0.09635836402430223,229.58735292339344,0.005466365545795082,0.0035944795551405063,5.019014942953354e-05,194.71325502505027,0.00463614026584086,2.476503057078335e-08,0.005931715070491565,0.06063244621024984,11970,199.5,18227,303.78333333333336,39880,664.6666666666666,5.019014942953354e-05,0.837280616564424,1.5038444244524214,5.166986000605954e-05,83.94761628379132,62.20703125,2.475780551428792e-05,1.511489693447876e-05,1.1684661448360435e-05,0.4791537176873417,0.2925283121089582,0.22614076072569436,1,0,1.0
S14,600,660,60,30,1.1643592741690478e-06,0.006586394883810344,-0.05627948324338777,0.09635836402430223,0.15263784726769,0.00028955146170938967,0.00851982250754353,0.006586394986729508,1.8219851546910548,-0.013116568464920668,4.498508207107322,0.005117456174909549,0.004146352761053468,0.004269496246721705,0.09635836402430223,214.93315934620105,0.005117456174909549,0.003369901668885418,4.338059756548307e-05,184.44571110255214,0.004391669113611089,6.320108229269286e-08,0.0055984339307807085,0.06063244621024984,11977,199.61666666666667,18327,305.45,39911,665.1833333333333,4.338059756548307e-05,0.8499997387860712,1.500949439121989,4.2229332192860505e-05,87.51409296335173,65.283203125,1.948948339228669e-05,1.2070785593581803e-05,1.0583976143880181e-05,0.46151531128360296,0.28583889364991066,0.2506309144445708,1,0,1.0
S14,630,690,60,30,6.12435411522099e-07,0.0061539961405665195,-0.03230534477227595,0.04370698581421121,0.07601233058648715,0.00029104095392393475,0.008248859270989348,0.006153996171040794,1.5906100926737594,-0.21122911184589716,0.379045480723907,0.004884525068896698,0.0037434053647053046,0.004135883367305045,0.04370698581421121,205.15005289366133,0.004884525068896698,0.0032356757407957988,3.7871668498107616e-05,181.81272124163598,0.004328977386167194,-3.031644156930549e-09,0.005483472512977654,0.025935035852823238,12255,204.25,18527,308.78333333333336,40057,667.6166666666667,3.7871668498107616e-05,0.8910425661191365,1.4528276338180386,3.740780698504557e-05,91.32103648921448,72.802734375,1.5975953104736582e-05,1.1163408669358929e-05,1.0222305630169764e-05,0.4270753725585478,0.2984245688024882,0.2732666374764046,1,0,1.0
S14,660,720,60,30,2.4275717836660493e-07,0.006110725119452017,-0.030674763659930746,0.02913711264590218,0.05981187630583293,0.00028752770453099657,0.008160235858049775,0.006110725124273952,1.5683203848661824,-0.20851295007648687,0.21486805533562015,0.004856030184828318,0.003709438284763497,0.004098405695606409,0.030674763659930746,203.95326776278938,0.004856030184828318,0.0032103690224762173,3.7340961485501864e-05,187.79040709383557,0.00447130662858248,-2.308819574855617e-08,0.0056433552353279855,0.02383020796194682,12844,214.06666666666666,18815,313.5833333333333,40208,670.1333333333333,3.7340961485501864e-05,0.9235164608147285,1.4198679372751137,3.6858852138523534e-05,96.27605542292109,80.1513671875,1.4520125167145481e-05,1.097109422525199e-05,1.1313971163795106e-05,0.39393861514123424,0.2976515433530118,0.3069539746184921,1,0,1.0
S14,690,750,60,30,9.761757983569737e-07,0.006058866332214634,-0.030674763659930746,0.025268989975876406,0.055943753635807156,0.0002842572822424728,0.00812686963459544,0.00605886641085304,1.5418142117516545,-0.1910000842294427,0.11756856387113057,0.004818673833417694,0.0036729068422298467,0.004074457751194468,0.030674763659930746,202.38430100354316,0.004818673833417694,0.0031773076125561346,3.6709861231644015e-05,188.94422634534808,0.0044987791696313745,5.670364213370277e-09,0.0056752037586759365,0.023889776166699257,13014,216.9,18922,315.3666666666667,40192,669.8666666666667,3.6709861231644015e-05,0.936677498313705,1.4082668863975039,3.645131572564393e-05,97.93651099366458,82.71484375,1.3968316060268929e-05,1.0767768768867044e-05,1.1643019765207923e-05,0.3832047151714212,0.295401374532327,0.3194128808090436,1,0,1.0
S14,720,780,60,30,2.1923414708528004e-07,0.006048427624356834,-0.030227807384638882,0.026351866074223514,0.056579673458862396,0.00029289507761037943,0.00811986473405268,0.006048427628330065,1.5365060245561513,-0.2163532785426142,0.217390120065049,0.004803684816745281,0.0036753352168907415,0.004069870933932025,0.030227807384638882,201.7547623033018,0.004803684816745281,0.003172997764003129,3.658347672708285e-05,181.97159261716934,0.0043327601280308894,-1.2438013835354632e-08,0.005480418074230991,0.026725139018644657,12606,210.1,18751,312.51666666666665,40098,668.3,3.658347672708285e-05,0.9060897169640444,1.4394139215713302,3.621494313254732e-05,94.03102415593015,75.537109375,1.4793167856207221e-05,1.0754512212036155e-05,1.0607786057391123e-05,0.40848242677239527,0.2969633880874658,0.29291185184431856,1,0,1.0
S14,750,810,60,30,1.2846511736868282e-07,0.00854311406023113,-0.15068709953696885,0.15957686133072768,0.31026396086769653,0.0002677382461595164,0.008885161961225392,0.008543114061197012,3.0653615102301286,0.461189451974989,23.870759047559062,0.005847829056895868,0.006227976652488872,0.00444523379267437,0.15957686133072768,245.60882038962646,0.005847829056895868,0.003595302718455173,7.298479784611882e-05,213.63260485844052,0.005086611701670052,2.4500290570257547e-08,0.006860348134851087,0.0989070398152286,12675,211.25,18780,313.0,39609,660.15,7.298479784611882e-05,0.8030266348410996,1.568200804037882,7.131846905160556e-05,81.89322174243722,57.5927734375,3.6990715578982235e-05,1.8411223580284146e-05,1.5775676528032987e-05,0.5186695125524358,0.25815505892256196,0.22120043710722131,1,0,1.0
S14,780,840,60,30,-7.355697858944435e-07,0.008748490023477051,-0.15068709953696885,0.15957686133072768,0.31026396086769653,0.00020364578441502292,0.009230934924938247,0.008748490054400268,3.214515285741497,0.43424144144807186,21.606509808078243,0.006052930618015799,0.006316495006364471,0.004618890138974714,0.15957686133072768,254.22308595666354,0.006052930618015799,0.003725081667757215,7.65360776908775e-05,222.8776788762011,0.005306737752713186,2.8962808381187806e-08,0.007086787505314256,0.0989070398152286,12735,212.25,18744,312.4,39715,661.9166666666666,7.65360776908775e-05,0.8100583627913474,1.556072058904934,8.097063785400253e-05,79.67981223231867,56.9091796875,4.3408824985189404e-05,2.061596160866213e-05,1.678581224522768e-05,0.5361057555636339,0.2546103396867713,0.20730739796682887,1,0,1.0
S14,810,870,60,30,-7.991279358574289e-07,0.006849800531127291,-0.03261381986477192,0.03644274686318339,0.06905656672795532,0.0002022903877607193,0.009027811502723006,0.006849800577742185,1.9706302541031613,-0.12603887764453808,0.39903878784322444,0.005402270802451484,0.0042113226107503765,0.004512661305822924,0.03644274686318339,226.89537370296233,0.005402270802451484,0.003552327342644845,4.6919767316231715e-05,212.38577370832627,0.005056924538877742,3.641638148013115e-09,0.006345564430493243,0.03136803000805005,13232,220.53333333333333,19060,317.6666666666667,40250,670.8333333333334,4.6919767316231715e-05,0.9263867468340624,1.4184128166736818,4.4945545443638665e-05,97.74746046303643,82.2021484375,1.6482230929474723e-05,1.3875355889623857e-05,1.4478811406772402e-05,0.36671556139291495,0.3087148181797779,0.3221411880500752,1,0,1.0
S14,840,900,60,30,-5.5579410661974e-07,0.007510544858191303,-0.037412961077470046,0.04815792235871722,0.08557088343618727,0.0001560192331504928,0.009649491482164464,0.0075105448787561955,2.3691479437840584,-0.04320621746982706,0.8408801373427925,0.005857636526073661,0.004700678536575183,0.004818935690957621,0.04815792235871722,246.02073409509376,0.005857636526073661,0.00381970951317036,5.640828406690382e-05,222.08430332552905,0.005287847408879475,-4.235884205527449e-09,0.0066381853742954805,0.03136803000805005,12907,215.11666666666667,18775,312.9166666666667,40077,667.95,5.640828406690382e-05,0.8838487086666698,1.464302455023238,5.6059498750740563e-05,91.58170268914418,72.4609375,2.307737811143389e-05,1.705968920867174e-05,1.5788966485334976e-05,0.4116586595617577,0.30431398048214575,0.28164658687973726,1,0,1.0
S14,870,930,60,30,1.911737688206257e-06,0.008696375616988912,-0.06660293153854027,0.072289912189053,0.13889284372759325,0.00016725689214387284,0.009922963981731897,0.008696375827119034,3.176332006113011,-0.12116719186538952,3.443243461671443,0.006416474514618263,0.0058699069268391794,0.004966171423895478,0.072289912189053,269.49192961396705,0.006416474514618263,0.004020091073632854,7.562694887175928e-05,243.8532487635047,0.00580616797455903,4.47753546895807e-10,0.007759248628758731,0.07953894202694496,13000,216.66666666666666,18879,314.65,39844,664.0666666666667,7.562694887175928e-05,0.8922393616026146,1.4633575350436119,7.818759853840047e-05,90.79690249014226,69.7265625,3.374560809166988e-05,2.246385533845198e-05,2.1854490136300874e-05,0.43159796083385676,0.28730714024193044,0.27951351038831845,1,0,1.0
S14,900,960,60,30,-5.924015330712833e-07,0.01110433580776608,-0.13751757964833297,0.18554959257033868,0.32306717221867165,0.00020792699551925187,0.009602228209472473,0.011104335823567995,5.178863511468171,0.8668895079148035,26.583209424692726,0.006970226323744605,0.00864420147141153,0.004803427658740764,0.18554959257033868,292.7495055972734,0.006970226323744605,0.004012699028150525,0.00012330627373163594,265.06171853911735,0.006311143563873363,-1.3773526710505784e-08,0.008837377791452224,0.1386483446029182,13911,231.85,19400,323.3333333333333,39425,657.0833333333334,0.00012330627373163594,0.7958492920640599,1.5792783770868528,0.00010159840633176795,84.5618999122889,59.130859375,5.134398362499774e-05,2.5590207096964236e-05,2.4448627007367722e-05,0.5053620965011478,0.25187606795130063,0.24063986719960082,1,0,1.0
S14,930,990,60,30,-1.8172412910784425e-07,0.011122983484849216,-0.13751757964833297,0.18554959257033868,0.32306717221867165,0.00017760965641462105,0.009239556304335074,0.011122983486333693,5.196271988764587,1.0810445943867537,28.761037500108582,0.006784172450348677,0.008814520168516382,0.0046243492788500444,0.18554959257033868,284.93524291464445,0.006784172450348677,0.0038504355326393867,0.0001237207616042284,255.75358770587547,0.006089516124333329,2.603718329880662e-08,0.008388908770558123,0.1386483446029182,14286,238.1,19597,326.6166666666667,39480,658.0,0.0001237207616042284,0.7541959207243977,1.627853283352891,0.00012696090943727285,74.92980251625497,53.8330078125,7.212288834130317e-05,3.204813679860887e-05,2.2483944725871637e-05,0.5680716108680419,0.2524252302591041,0.17709344415952064,1,0,1.0
S14,960,1020,60,30,-1.1481320552043852e-06,0.007782713161266754,-0.08765010999802209,0.13580947910039756,0.22345958909841965,0.0001833237855415444,0.00813250166572366,0.007782713245954908,2.543966269688003,0.43713573324812727,15.261730096186586,0.005381880321036547,0.005621920461799644,0.004074188558851057,0.13580947910039756,226.03897348353496,0.005381880321036547,0.0032994690859142434,6.057062415055476e-05,227.39618763762354,0.005414323856225709,-2.0842992582203836e-08,0.0070096927060289155,0.07014244969615785,15258,254.3,20443,340.71666666666664,40127,668.7833333333333,6.057062415055476e-05,0.9006746825663535,1.483073816651536,6.187265524802273e-05,91.36864152431417,65.625,2.79928011384916e-05,1.6019483298642145e-05,1.776425290743998e-05,0.45242605196560026,0.25891055159062504,0.2871099169128946,1,0,1.0
S14,990,1050,60,30,-1.0603680808952184e-06,0.005742062926965125,-0.027700931056540447,0.02895435291611781,0.05665528397265826,0.0002059058706836552,0.007487783250714366,0.0057420630248724855,1.384794086827526,-0.17051797679582237,0.3796603550817137,0.004518981074271869,0.0035426117246997913,0.003745460206044558,0.02895435291611781,189.7972051194185,0.004518981074271869,0.002955775997447435,3.29712866572273e-05,209.35748465445621,0.004984820701789476,-1.1203386870370106e-08,0.006190027561656938,0.025345020443403803,15800,263.3333333333333,20875,347.9166666666667,40510,675.1666666666666,3.29712866572273e-05,1.0780145812384152,1.30812093912742,3.2558216797299584e-05,116.45338311236472,107.666015625,9.199515849430647e-06,8.575022438094035e-06,1.4742657022155284e-05,0.28255588771046164,0.2633750641652235,0.45280910542306047,1,0,1.0
S14,1020,1080,60,30,-1.3043014399026948e-06,0.005778639550775584,-0.029386111272657466,0.027219276689884265,0.056605387962541734,0.00020816579864169104,0.0075168845249363545,0.005778639697973053,1.402492423877584,-0.1751963220160992,0.3780932832171904,0.00455007507678911,0.0035622315414038817,0.0037599959196636303,0.029386111272657466,191.1031532251426,0.00455007507678911,0.0029815448053979667,3.339267505778785e-05,211.06086024605406,0.0050253782291496,1.141748399748626e-08,0.006236829690741726,0.025948672782928266,15884,264.73333333333335,20943,349.05,40532,675.5333333333333,3.339267505778785e-05,1.079290313219942,1.3072426224265046,3.295593114202627e-05,116.53595484771897,108.1787109375,9.181463801014056e-06,8.685914402251724e-06,1.5047896893515626e-05,0.2785982214080309,0.2635614926132437,0.45660663716845046,1,0,1.0
S14,1050,1110,60,30,1.1688077637649748e-06,0.005831811971627695,-0.03901635419924846,0.045858468768942715,0.08487482296819118,0.00018020638137754053,0.007403026953205322,0.00583181208875352,1.428421354018331,-0.16900100519406824,1.0107190929368048,0.004538790688334056,0.0036618863070859743,0.0037121541305857866,0.045858468768942715,190.62920891003037,0.004538790688334056,0.002942270086045692,3.40100308724201e-05,208.58017962602275,0.004966312998548127,-1.1410626381131458e-08,0.006189475082696338,0.03408231153601973,15890,264.8333333333333,21006,350.1,40473,674.55,3.40100308724201e-05,1.0613296712597573,1.3302973995966343,3.3985350332129416e-05,114.02197305857958,103.564453125,1.0470991569717849e-05,8.529822516476115e-06,1.4941717257268246e-05,0.3081030934619696,0.2509852755118462,0.43965170613946836,1,0,1.0
S14,1080,1140,60,30,-6.072254695168227e-07,0.0060113662171191904,-0.04030140229284179,0.04851137845783942,0.08881278075068122,0.00017473741036007654,0.007586206056804039,0.0060113662477879895,1.5177340149318757,-0.14698555173871963,1.2930985263600014,0.004660619059204513,0.0037967294017383297,0.0038003538461773094,0.04851137845783942,195.74600048658954,0.004660619059204513,0.003009555377111015,3.613652379632189e-05,208.1865824747166,0.004956941414669792,-7.65449762305771e-09,0.0061828456872643845,0.03408231153601973,15416,256.93333333333334,20703,345.05,40401,673.35,3.613652379632189e-05,1.0285258731462497,1.359647345866282,3.5325013646600775e-05,109.36551023681261,99.462890625,1.1785386290164942e-05,9.286474086158318e-06,1.421471791230055e-05,0.3336272254009169,0.2628866383198674,0.40239808693374396,1,0,1.0
S14,1110,1170,60,30,-9.812048249374283e-07,0.006621987726442835,-0.05098966304617159,0.07445717053271836,0.12544683357888994,0.000158709683097408,0.008158298091466423,0.00662198779913724,1.8417303413007435,-0.027348098864466465,2.3648220584151627,0.005074197085122178,0.004254790988199074,0.004082410486270448,0.07445717053271836,213.1162775751315,0.005074197085122178,0.0032641760202801492,4.385072144915955e-05,216.4258316618973,0.005153118685251965,1.617197974892078e-08,0.006457597904655311,0.050747000414446554,14795,246.58333333333334,20605,343.4166666666667,40262,671.0333333333333,4.385072144915955e-05,0.9751751545640769,1.4201069282190106,4.440142957219472e-05,100.97486061909233,82.373046875,1.7611274769464097e-05,1.1122901658115663e-05,1.557974242942492e-05,0.39663756187914984,0.25050773736981435,0.3508838021553554,1,0,1.0
S14,1140,1200,60,30,-6.684917307265907e-07,0.006672505774514369,-0.05098966304617159,0.07445717053271836,0.12544683357888994,0.0001452394168074518,0.008285437846726758,0.006672505808001129,1.8699380178279694,-0.01633015286022889,2.057613397156387,0.005135098740671894,0.004260644866843365,0.0041399458873948285,0.07445717053271836,215.67414710821953,0.005135098740671894,0.0033149160785571315,4.4522333310927596e-05,219.9325951454561,0.0052366150419166195,1.88259828799687e-08,0.00656757435307105,0.050747000414446554,14775,246.25,20808,346.8,40247,670.7833333333333,4.4522333310927596e-05,0.984274060601925,1.4159047788717665,4.472024628380829e-05,101.78930284401464,83.5693359375,1.7791573373358354e-05,1.0906953861719296e-05,1.592555017422151e-05,0.3978415785201096,0.24389297394518913,0.35611499259537,1,0,1.0
S14,1890,1950,60,30,-3.0587390950886328e-06,0.019367773989435396,-0.1448561564008296,0.1794780906277913,0.3243342470286209,1.1935753180130596e-05,0.01820568773400273,0.019367774230967666,15.754648503792874,0.18528458746197854,5.468633605739795,0.013332871677011303,0.014047961115624034,0.009095265854168706,0.1794780906277913,559.9806104344747,0.013332871677011303,0.007671580987999078,0.0003751106693058503,411.76457229996265,0.009804151820280545,-1.8341305922128582e-08,0.013476505193816482,0.12055868009266238,11035,183.91666666666666,17651,294.18333333333334,38897,648.2833333333333,0.0003751106693058503,0.6958210686043506,1.6546470052062912,0.00038528117677717494,68.91099370012702,51.953125,0.00023341596301287637,9.703826095815915e-05,5.360951660809188e-05,0.6058327711864083,0.2518634877776047,0.1391438768343895,2,1,0.7634047619047619
S14,1920,1980,60,30,8.849669280191878e-07,0.015873142413266053,-0.1346396006449956,0.1794780906277913,0.3141176912727869,-0.00013166607346870476,0.01622021246344007,0.015873142437935597,10.582179335909668,0.33188870147793764,5.87370711413006,0.011221209934284649,0.011226802682228969,0.00809800015359214,0.1794780906277913,471.2908172399553,0.011221209934284649,0.006721360078073664,0.00025195665007182565,366.92245480462464,0.008736456934799033,-1.9724820166446694e-07,0.011681070413017663,0.10260968241924841,11513,191.88333333333333,18144,302.4,39353,655.8833333333333,0.00025195665007182565,0.7359015693864848,1.6337221637313721,0.00025423199244749864,73.00621295865986,52.8076171875,0.00014708718768363142,6.279513650172915e-05,4.3737960546566675e-05,0.578554989352909,0.2469993484974042,0.1720395616834061,2,1,1.0
S14,1950,2010,60,30,-2.5965164009960542e-06,0.014260693497736537,-0.16096277806885176,0.15736897475158862,0.31833175282044035,-2.498753490471649e-05,0.014595024100843077,0.014260693734116956,8.541430202687868,0.25790642679632436,7.941499739646558,0.010001989920042951,0.01016501762997201,0.007293522801362201,0.16096277806885176,420.083576641804,0.010001989920042951,0.006011856738021804,0.00020336737903638516,339.27250740163083,0.0080781091788288,1.557751664087252e-09,0.010681764284607018,0.1071502663407622,12068,201.13333333333333,18754,312.56666666666666,39552,659.2,0.00020336737903638516,0.7490354018409016,1.6382201885383556,0.00021052393992929133,73.55730491944445,52.978515625,0.00012514656067880018,4.8149105128899146e-05,3.6959220199616655e-05,0.594452871824616,0.2287108304408087,0.1755582771823012,2,1,1.0
S14,1980,2040,60,30,6.426957715444964e-06,0.017794219965736227,-0.18037435708046826,0.21363972324064906,0.3940140803211173,-8.625930473693923e-06,0.015980202948895135,0.017794221126387948,13.29864083078123,0.3085764597135063,10.433953161628207,0.01177470076521508,0.013341316553640223,0.007989884423561395,0.21363972324064906,494.53743213903334,0.01177470076521508,0.00669984716754284,0.00031663426418900573,377.8330761609665,0.008996239819066323,1.7021931924235017e-07,0.012440761744150312,0.141816354737376,11682,194.7,18372,306.2,39014,650.2333333333333,0.00031663426418900573,0.6991462265896285,1.6640778127640743,0.00030071816135391537,69.53080755650181,52.4658203125,0.00018425001638221279,7.329732241405461e-05,4.2502269779826775e-05,0.6126999964108215,0.24374092367434688,0.14133589267927796,2,1,1.0
S14,2010,2070,60,30,-4.91269919408033e-07,0.021599451384776782,-0.18037435708046826,0.21363972324064906,0.3940140803211173,-0.00012732089044100733,0.0206810319304235,0.021599451390363643,19.594524615316637,0.30039386938027357,5.775135017176963,0.014933658999526282,0.015605195585142454,0.010327405035637855,0.21363972324064906,627.2136779801039,0.014933658999526282,0.008587696071023602,0.00046653630012333567,444.3794955762454,0.010580716102198752,-1.3610286597236913e-07,0.014534036672060956,0.141816354737376,10465,174.41666666666666,17006,283.43333333333334,38724,645.4,0.00046653630012333567,0.6728891587637497,1.6494606646052792,0.00046323598706500156,67.67016898681402,53.1494140625,0.00027892310224025775,0.0001267662615984991,5.667983190814408e-05,0.6021188120713064,0.2736537426672578,0.12235627950077793,2,1,1.0
S14,2040,2100,60,30,-3.27351318703074e-07,0.02099057092813582,-0.17716048126739883,0.20057495797908514,0.377735439246484,-9.244313760023188e-05,0.020098015284928147,0.02099057093068837,18.505370855842905,0.3402336041666478,5.322953661362865,0.014583794221037043,0.015096920683195831,0.01003600277811273,0.20057495797908514,612.5193572835558,0.014583794221037043,0.008437489269605523,0.0004406040678891007,422.39986685351,0.010057379148396628,-2.460101067944007e-07,0.013780077568003908,0.12926440650258747,10123,168.71666666666667,16754,279.23333333333335,38725,645.4166666666666,0.0004406040678891007,0.6564889356836432,1.6690724350402635,0.00043497475606769193,65.98858149676379,52.1240234375,0.0002667312567078108,0.00011912402312515857,4.841127891479852e-05,0.613210888648217,0.2738642219196283,0.11129675513230158,2,1,1.0
S14,2070,2130,60,30,-2.944925453059086e-07,0.016547371314654506,-0.17716048126739883,0.20057495797908514,0.377735439246484,4.785658981336133e-05,0.01502621254076735,0.016547371317275038,11.500250895494618,0.42124546101199023,9.270584505297366,0.011066763326471904,0.012302123677952241,0.007500593600207883,0.20057495797908514,464.80405971181995,0.011066763326471904,0.006322232897559865,0.0002738154974250508,342.22464174736456,0.008148399765407856,2.796864440253848e-08,0.01112151441257793,0.12800247030079975,11324,188.73333333333332,18151,302.51666666666665,38956,649.2666666666667,0.0002738154974250508,0.6721015804322111,1.7184403829146595,0.00027825173953272296,66.0771048542084,50.244140625,0.00017856133567189966,6.465213625111868e-05,3.432946885242703e-05,0.6417258557727741,0.23235123834155028,0.12337557677115553,2,1,1.0
S14,2100,2160,60,30,9.589104608076422e-07,0.012010436891025197,-0.1094909675925468,0.17336460755521865,0.28285557514776544,0.00013520286882719992,0.011654118037831276,0.012010436929304792,6.058524999777949,0.33418322533275796,8.6135180646636,0.008253895761403023,0.008724895414427702,0.005827606637805483,0.17336460755521865,346.6636219789269,0.008253895761403023,0.004848291051458594,0.00014425059431329902,289.0669740819552,0.006882710876019791,-5.751759462942913e-09,0.009074106343428298,0.08715201437550878,12894,214.9,19612,326.8666666666667,39467,657.7833333333333,0.00014425059431329902,0.7555184233313716,1.6779567297651519,0.00014402712858989047,74.40722814730233,51.0986328125,8.593163705056196e-05,3.063412311878108e-05,2.7182738939465554e-05,0.5966350776543473,0.21269689549952844,0.1887334643521704,2,1,1.0
S14,2130,2190,60,30,-7.920153446396677e-07,0.01542110778099666,-0.11308172166398235,0.16365107228569717,0.27673279394967953,2.6929411461022994e-05,0.013488664037434511,0.015421107801335288,9.988043764456972,0.33117692650532027,6.428497042659211,0.01032297359235484,0.011456298792888944,0.006739471514707377,0.16365107228569717,433.56489087890327,0.01032297359235484,0.005726028799330501,0.00023781056519311573,345.2566379445208,0.008220591869914064,-4.0082442733861064e-08,0.011349878398115255,0.12897112171774483,12538,208.96666666666667,19105,318.4166666666667,39050,650.8333333333334,0.00023781056519311573,0.7359963083911288,1.6413174068178047,0.00022117952095042953,73.47476292157424,54.345703125,0.00012589695286092614,5.804524123716387e-05,3.6876138304871425e-05,0.5692070962082516,0.2624349713198488,0.16672492166730055,2,1,1.0
S14,2160,2220,60,30,1.7709901348706004e-08,0.0186456622666067,-0.16001439322524497,0.16365107228569717,0.3236654655109421,-9.523338301956844e-05,0.017756449912113767,0.018645662266615112,14.601750297148332,0.248603260181634,4.602780655947727,0.012973986241592196,0.013391654205648045,0.008872091386226865,0.16365107228569717,544.9074221468722,0.012973986241592196,0.007429585246049424,0.0003476607213603609,413.70712717187774,0.009850404228002518,2.2617715177114215e-08,0.013458903467554162,0.12897112171774483,11475,191.25,17994,299.9,38995,649.9166666666666,0.0003476607213603609,0.7218249089311393,1.6177705116097592,0.00036400514047883276,72.341683858287,56.2255859375,0.0002018169318022641,0.00010742929668016407,5.387059348160809e-05,0.5544342905069495,0.2951312625388904,0.14799404593776805,2,1,1.0
S14,2190,2250,60,30,2.0620373723696307e-06,0.015450166391947,-0.18323362718406222,0.14639678269987272,0.32963040988393494,9.033789407026749e-05,0.013524423826798644,0.015450166529550636,10.025721123215563,0.03133617865004168,7.7770877362946145,0.010300759818816079,0.011515293871452474,0.006760366484456616,0.18323362718406222,432.6319123902753,0.010300759818816079,0.00577809077559573,0.0002387076415388486,346.09771509067616,0.008240617993063554,4.471485499404726e-08,0.011654020032539656,0.11037345743288471,12331,205.51666666666668,18636,310.6,38983,649.7166666666667,0.0002387076415388486,0.754297380163751,1.5890902918504197,0.00019294457139642664,75.34353187506457,57.2509765625,0.0001033891240658884,5.6673099671924235e-05,3.242941755031244e-05,0.5358488363658787,0.2937273604629326,0.16807634086621956,2,1,1.0
S14,2220,2280,60,30,4.7259679758198317e-07,0.013269682249502745,-0.18323362718406222,0.12697833926806706,0.3102119664521293,0.00023793089501817288,0.011045332282510204,0.013269682257918462,7.3955476234968724,-0.187878918527448,10.906937714067443,0.008535567848053913,0.010160145113992432,0.005527174018249526,0.18323362718406222,358.49384961826433,0.008535567848053913,0.004772772248184536,0.00017608446700276823,298.559920033544,0.007108738780293436,-2.4986622865764647e-08,0.010366517799662123,0.11037345743288471,12828,213.8,18847,314.1166666666667,38888,648.1333333333333,0.00017608446700276823,0.781218239046424,1.55679513102954,0.00017745267726624169,79.64408135792586,60.15625,8.816783462644348e-05,5.387780310700564e-05,3.4950045831871226e-05,0.4968526594510636,0.3036178655460346,0.19695417601073334,2,1,1.0
